DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,BORE_WAT_VOL_STB_D_WAS_NEGATIVE,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING,WCUT_WAS_NEGATIVE
2008-05-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,460.661428434,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,460.968328842,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,461.688442512,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,461.4942366300001,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,464.951797512,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,476.412990348,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,0,0,0,0,0,0,1,1,0
2008-05-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,476.36092170600006,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,467.377122948,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,461.997228414,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,1704.186202302,66.514766,1704.186202302,0.0,462.579410946,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,0,0,0,0,0,0,1,1,0
2008-05-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,3481.0448548080003,102.48386,3481.0448548080003,0.0,462.3448845,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,1412.149868694,60.593072,1412.149868694,0.0,462.348945564,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.386800482,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.40797603,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.381144,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.4101516,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.402754662,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.391876812,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.483685866,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,457.089867684,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-05-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,64.91059659599999,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,58.57867263,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,161.72172114,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,204.203061264,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,441.936297444,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.20564802,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.19767093,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.655410858,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.261197574,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.477884346,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.512548428,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.696311574,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.643227666,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.628143714,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,302.74289373,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,432.242102562,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.403334814,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.20057169,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.73126573200005,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,462.89095257,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,447.655000746,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,461.843633172,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,186.350333844,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,8.067448674,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,3.859171104,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,15.160677102,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,0,0,0,0,0,0,1,1,0
2008-06-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,35.391012456,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,0.0,32.0,0.0,0.0,40.29228159,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,0,0,0,0,0,0,1,1,0
2008-06-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.3158120442708332,%,production,OP,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,2.6316240885416664,%,production,OP,12.43265736,35.88791,12.43265736,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-06-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3.9474361328124994,%,production,OP,2169.11943495,123.868598,2169.11943495,0.0,45.340329180000005,0.0,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,5.263248177083333,%,production,OP,3773.876866884,201.371108,3723.435986358,14.248243044,99.93263238,50.440880526,32.0,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,6.579060221354166,%,production,OP,3787.006286796,201.631784,3716.039193396,90.20783448,118.851534138,70.9670934,57.814718,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,7.894872265624999,%,production,OP,3837.944647662,201.853922,3819.518004876,73.831448862,216.904183962,18.426642786,58.685324,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,9.210684309895832,%,production,OP,3712.456899834,202.01,3677.84387121,73.831448862,244.094457822,34.613028624,58.88606,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,10.526496354166666,%,production,OP,3800.740225092,201.831044,3757.909488426,73.831448862,268.926123726,42.830736666,58.77752,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,11.842308398437499,%,production,OP,3777.800144784,197.369834,3602.2985083020003,73.831448862,160.94431746,175.501636482,59.331524,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,13.158120442708332,%,production,OP,3704.838778884,198.187052,3563.018882028,73.831448862,209.944245456,141.819896856,58.304354,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,14.473932486979166,%,production,OP,3757.700923782,201.128,3587.633281008,73.831448862,192.336197142,170.067642774,58.619984,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,15.789744531249998,%,production,OP,3863.7543048,200.22908,3347.334757722,36.915724431,137.355482178,516.4195470779999,59.08901,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,1,0,1,1,0
2008-07-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,17.105556575520833,%,production,OP,3880.030759236,199.555052,3711.32154237,0.0,195.532109472,168.70921686600002,58.756118,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,0,0,1,1,0
2008-07-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,18.421368619791664,%,production,OP,3863.289748086,210.933248,3083.81028423,0.0,529.033211862,779.4794638559999,70.81412,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,1,0,1,1,0
2008-07-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,19.7371806640625,%,production,OP,3882.391542762,205.102688,3566.5960992600003,0.0,314.39017032000004,315.795443502,62.72267,0.0,0.0,0.0,0.8161297018587306,0.0022998286627646,1,0,0,0,1,0,1,1,0
2008-07-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,21.05299270833333,%,production,OP,3783.5609755817504,217.92718325,2322.811927950625,0.0,1008.58573706075,1460.749047631125,126.28741775,10914.4557006,8907.611476881,25.15924,0.8161297018587306,0.0022998286627646,0,0,0,0,0,0,0,0,0
2008-07-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,5.57,27.223459166666668,%,production,OP,3716.57307645126,219.2318916696589,2272.0189956445743,0.0,986.4928845229877,1444.5540808066858,160.0076340394973,3725.8318516,3141.2072503,8.617039700000001,0.8430888390604793,0.0023074461455543,0,0,0,0,0,0,0,0,0
2008-07-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.277954375,%,production,OP,3698.219312454128,219.14061570212763,2267.4203034243837,0.0,971.013221290468,1430.7990090297449,153.66335574468084,15927.1197801,13200.150342316,36.7324904,0.8287845212797867,0.0023009790981265,0,0,0,0,0,0,0,0,0
2008-07-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.650552291666667,%,production,OP,3647.3564605825,219.57900275,2259.94131801925,0.0,923.367200715875,1387.41514256325,164.80805262500002,19062.5900651,15815.338426323002,57.42596530000001,0.8296531778899183,0.003003447549871,0,0,0,0,0,0,0,0,0
2008-07-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.56253666666667,%,production,OP,3616.4672826085,219.810531125,2259.125506463875,0.0,889.62972721675,1357.3417761446249,172.46379274999998,20681.3984648,16760.866211121,47.6767598,0.8104319560230999,0.0022999945382715,0,0,0,0,0,0,0,0,0
2008-07-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.051586458333333,%,production,OP,3647.728486074125,219.800636,2252.1326231805,0.0,932.66731224375,1395.595862893625,168.34979600000003,17486.0491886,14491.733935354,69.50240050000001,0.8287597603695328,0.003958998391321,0,0,0,0,1,0,0,0,0
2008-07-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.083934375,%,production,OP,3647.83540627475,219.83694725,2253.308564089875,0.0,930.626319378,1394.526842184875,167.60307200000003,17450.3230678,14862.722981235,40.254784,0.8517162074013555,0.0023015125252626,0,0,0,0,1,0,0,0,0
2008-07-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.117950208333333,%,production,OP,3647.092349406125,219.88111475,2253.1908446015,0.0,930.10201305125,1393.9015048046251,168.10988975,17554.9226081,14435.463139226998,40.4434783,0.8223028640733707,0.0022985300846488,0,0,0,0,1,0,0,0,0
2008-07-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.830638333333333,%,production,OP,3650.95928306475,219.917574875,2251.4883432331253,0.0,936.3723351483752,1399.4709398316252,168.94002874999998,17253.577811,14203.556801532,39.7515992,0.8232238528797511,0.0022986666278706,0,0,0,0,1,0,0,0,0
2008-07-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.748208541666667,%,production,OP,3652.90339658975,219.933021125,2250.585578375125,0.0,939.4136974028752,1402.317818214625,170.630788625,17092.181286400002,14098.371261288,40.5692745,0.8248433026219929,0.002367937031231,0,0,0,0,0,0,0,0,0
2008-07-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.668405416666666,%,production,OP,3653.730400244125,219.973334375,2250.726881646625,0.0,939.482542106875,1403.0035185975,170.845745375,17268.736253100004,14259.051733700002,40.1289878,0.8257148366105993,0.0023184066223577,0,0,0,0,0,0,0,0,0
2008-07-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.78613520833333,%,production,OP,3652.7934940452496,219.994298375,2250.8892607525,0.0,942.003453628125,1401.90423329275,170.388624875,17376.1662079,14595.907003149,40.254784,0.8399958212020919,0.0023113120668547,0,0,0,0,0,0,0,0,0
2008-07-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.7217075,%,production,OP,3653.06969474325,220.02618425,2256.5311271523747,0.0,940.1339349595,1396.538567590875,161.56931525,17383.0221008,14211.695427294,40.4434783,0.8175618338907795,0.0023212074610755,0,0,0,0,0,0,0,0,0
2008-07-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.78664458333333,%,production,OP,3652.8482096307503,220.049388125,2254.141825529625,0.0,941.87055349575,1398.706384101125,164.927186,17355.472733000002,14302.283989440002,40.1918859,0.8240791944690384,0.0023104541723765,0,0,0,0,0,0,0,0,0
2008-07-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.78300020833333,%,production,OP,3653.7187941825,220.044915125,2254.116310928125,0.0,942.82687363525,1399.602483254375,166.97317549999997,17185.899455400002,14131.001690941002,39.5000068,0.8222439405986914,0.0022931257348591,0,0,0,0,0,0,0,0,0
2008-07-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.806630416666668,%,production,OP,3654.242765108874,220.093170125,2253.426848622125,0.0,943.7446801425,1400.81591648675,168.615599,17377.1096794,14309.203551758,39.9402935,0.8234512997705883,0.0022931721251385,0,0,0,0,0,0,0,0,0
2008-07-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,28.81352270833333,%,production,OP,3663.5018731855,220.0945445,2252.179842114375,0.0,954.8625227081252,1411.322031071125,167.6645195,16798.0068727,13816.619283984,55.4761242,0.8225153965402092,0.0032916711762312,0,0,0,0,0,0,0,0,0
2008-07-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.302173958333334,%,production,OP,3581.772661044625,220.3006475,2283.89234944675,0.0,833.364178021625,1297.8803115978749,172.35194675,22350.0221597,18333.096431353,51.5135439,0.8202719576900447,0.0022995541279663,0,0,0,0,1,0,0,0,0
2008-07-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,35.46480770833333,%,production,OP,3585.220090418,220.405150625,2283.052945043375,0.0,837.882063375625,1302.167145374625,171.83273937500002,22330.5237487,18356.736091533003,40.0031916,0.8220468224620868,0.0017882096254038,0,0,0,0,1,0,0,0,0
2008-08-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.30934083333333,%,production,OP,3632.262038651875,220.317100625,2262.385323141,0.0,910.15210867025,1369.876715510875,170.527196375,19617.4142052,16162.189521607,31.44905,0.823869514735682,0.001600553151169,0,0,0,0,1,0,0,0,0
