DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,DP_CHOKE_SIZE_PSI_WAS_MISSING,AVG_WHP_P_PSI_WAS_MISSING,AVG_WHT_P_WAS_MISSING,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING
2013-08-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,%,production,OP,4605.700689978,215.13212600000003,4593.8162762580005,0.0,5.053704072,11.88441372,61.58741,0.0,0.0,0.0,0.8491604244752109,0.0,0,0,0,0,0,0,0,0,1,1
2013-08-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,15.07486,6.116181875,%,production,OP,4029.121981199136,220.87978695619063,2629.569989212717,23.97370519361374,992.6561080603155,1399.551991986418,105.83434993080137,3711.5539829,3133.594107274,0.0,0.8442808919690251,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.951288085106382,%,production,OP,3968.1579927468506,221.79157719148932,2572.870797397532,251.04409863,985.4425674218298,1395.287195349319,126.41951587234044,6707.8307726,5693.6831369,0.0,0.8488113862617751,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.758748125,%,production,OP,3949.3629040662126,221.96804000000003,2564.069919330766,358.9654641668936,975.4973025040852,1385.292984735447,131.33181621276594,6664.745574099999,5659.904273203,0.0,0.8492303584998153,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.882110416666666,%,production,OP,3938.66574891275,222.052550375,2560.201732276375,409.866972458625,968.808125835375,1378.4640166363752,134.985209375,6732.9271145,5683.94687411,0.0,0.844201456134744,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.788962708333331,%,production,OP,3931.568127042,222.1047755,2557.439752491,320.33956260425003,964.6654417008752,1374.128374551,137.07836975,6729.8451076,5658.561608309001,0.0,0.8408160244161933,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.784328333333333,%,production,OP,3926.041233473376,222.151294625,2555.200341598,320.16798265025,961.35483755075,1370.8408918753748,137.528721125,6681.161978200001,5632.121139272001,0.0,0.8429852707731198,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.914905208333334,%,production,OP,3919.5798782005,222.2014985,2551.897702451375,336.283278716875,958.161551012875,1367.682175749125,135.907694375,6755.25594,5727.9306266660005,0.0,0.8479220739438039,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.880803541666667,%,production,OP,3915.9265371698752,222.251318,2551.693978450625,352.21145763375,954.925324162125,1364.2325587192502,137.167436375,6731.983643,5720.946438447,0.0,0.8498158554493387,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.880837083333333,%,production,OP,3915.42044822025,222.292026875,2552.5117842785,365.230258876125,948.9281116406248,1362.90866394175,136.75371275,6630.025822899999,5653.710781117,0.0,0.8527434028370111,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.84736625,%,production,OP,3914.18256702,222.335705375,2552.85539743025,377.41302180537497,945.01527949825,1361.32716958975,137.751896,6533.1627489,5616.812923116,0.0,0.8597387114015662,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.864827708333332,%,production,OP,3909.6544897248746,222.39692375,2552.749456236125,386.130379714125,945.9455592735,1356.90503348875,137.39268275,6609.898430900001,5654.458746463,0.0,0.8554531972880999,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.796098125,%,production,OP,3907.501225360625,222.44599475,2555.335810111625,399.48515544025,942.60928037575,1352.1654152489998,137.92864775,6570.0210355,5597.617971078,0.0,0.8519939191719806,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.837349791666666,%,production,OP,3906.771028528,222.48248375,2556.76732610675,405.65391165625,940.1152492305,1350.0037024212502,135.42259775,6570.335526,5614.031537344001,0.0,0.854451270430295,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.910574791666669,%,production,OP,3881.406755893375,222.594089375,2549.2214219942502,344.22347769725,922.19626966075,1332.185333899125,137.452361,6766.1373113,5735.459014412,0.0,0.8476710936435353,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.092222083333333,%,production,OP,3871.888751965125,222.664561625,2545.5947770205,308.0751553675,916.3383480085,1326.293974944625,135.53159862500002,6848.7225166,5839.539557693,0.0,0.8526465400721182,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.786481458333334,%,production,OP,3887.334196072,222.632366375,2553.8980967636253,294.67860265412503,923.4325675295,1333.4360993083749,133.705913375,6553.4788352000005,5593.793389068,0.0,0.853560914704211,0.0,0,0,0,0,0,0,0,0,0,0
2013-08-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.866035625,%,production,OP,3858.4028709518752,222.768157625,2542.1493993305,333.70817435125,906.3360924145,1316.253471621375,140.151118625,6585.8084586,5599.381587196,371.4761786,0.8502193196773152,0.0533938451524247,0,0,0,0,0,0,0,0,0,0
2013-08-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.813110625,%,production,OP,3866.129425936625,222.760287125,2546.187967332375,334.121747186625,910.326235854125,1319.94145860425,139.10233062499998,6442.2749944,5512.346743311,369.211847,0.8556521955524489,0.0542042957135206,0,0,0,0,0,0,0,0,0,0
2013-08-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.101676041666666,%,production,OP,3864.25090886875,222.791882375,2546.48899067975,343.01490021625,908.101407323375,1317.7619181890002,139.803209375,6607.0051183000005,5653.980232278,374.243695,0.8557553885674578,0.0536069842242303,0,0,0,0,0,0,0,0,0,0
2013-08-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.024740212765956,%,production,OP,3864.084756910468,222.82204885106384,2547.2406880457875,345.34851599042554,907.2122055113616,1316.8440688646808,141.4664010212766,6575.4302721,5603.194162208001,391.4777744,0.8521410661113291,0.0561910350742563,0,0,0,0,0,0,0,0,0,0
2013-08-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.087653125,%,production,OP,3864.0470730678753,222.845349125,2547.4233194325,348.553819852375,907.056556593,1316.6237536353751,140.223748625,6534.357812800001,5617.540759083001,372.7970387,0.8596928604183461,0.0539725902654464,0,0,0,0,0,0,0,0,0,0
2013-08-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.057718958333334,%,production,OP,3864.663611476125,222.864272,2548.41543374175,350.44130510325,906.563363938875,1316.248177734375,138.372390875,6479.384873400001,5579.848320332,381.6656708,0.8611694519396597,0.0556278762765625,0,0,0,0,0,0,0,0,0,0
2013-08-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.081355,%,production,OP,3867.2005104152495,222.873049625,2550.28173437975,356.70550840975,907.227952227875,1316.9187760354998,140.072885,6475.862579799999,5555.380530437,382.7978366,0.857859545655858,0.0558123326363669,0,0,0,0,0,0,0,0,0,0
2013-08-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.123797083333333,%,production,OP,3868.987227494,222.88640075,2551.668415503125,360.89379490875,907.542328136125,1317.318811990875,140.34186725,6478.8187905,5557.2010032220005,385.8169454,0.8577491025633588,0.0562035569319858,0,0,0,0,0,0,0,0,0,0
2013-08-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,19.64181,8.399123541666667,%,production,OP,3876.891711267146,222.90282439779327,2554.1050879487148,361.8449322497602,911.7635705285386,1322.7866233184316,136.88010231288155,4389.4068066,3841.495632418,241.2771116,0.8751742095633174,0.0521039906549672,0,0,0,0,0,0,0,0,0,0
2013-08-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.287447708333333,%,production,OP,4436.14604661,218.712326,2787.505917396,0.0,1261.47743247,1648.640129214,80.178836,0.0,0.0,0.0,0.8938978235070334,0.0526619444450791,0,0,0,0,0,0,0,0,1,1
2013-08-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.2162597916666666,%,production,OP,4501.900329252,217.698242,3107.571279618,0.0,1025.508438522,1394.329049634,65.56586,0.0,0.0,0.0,0.9126214374507493,0.053219898235191,0,0,0,0,0,0,0,0,1,1
2013-08-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.12717125,%,production,OP,4536.140755254,216.99032000000005,2900.550565128,0.0,1278.651962202,1635.590190126,65.115284,0.0,0.0,0.0,0.9313450513944652,0.0537778520253029,0,0,0,0,0,0,0,0,1,1
2013-08-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.2297714583333332,%,production,OP,4558.143890081999,216.575726,2904.971758482,0.0,1297.927802478,1653.1721316,63.222908,0.0,0.0,0.0,0.9500686653381812,0.0543358058154148,0,0,0,0,0,0,0,0,1,1
2013-09-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.2378720833333334,%,production,OP,4574.110108236,216.260942,2910.403866696,0.0,1310.134200558,1663.7062415399998,61.596284,0.0,0.0,0.0,0.9687922792818973,0.0548937596055267,0,0,0,0,0,0,0,0,1,1
2013-09-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.69152,1.5701879166666666,%,production,OP,4224.532173080647,218.97053436655787,2741.9605368721504,0.0,1047.851948663361,1482.571636208497,74.87841483388905,95.3535196,94.16311608,5.597930900000001,0.9875158932256132,0.0554517133956386,0,0,0,0,0,0,0,0,0,0
2013-09-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.482035833333333,%,production,OP,4003.4640347291247,222.089615,2645.36812746025,49.95039222625,943.127347046875,1358.095907268875,121.9369385,5918.4596176000005,5175.860512477,339.9642305,0.8745283142737514,0.0543210620998783,0,0,0,0,0,0,0,0,0,0
2013-09-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.642923333333334,%,production,OP,3919.1462538616247,222.350471375,2577.056972937876,182.511205178625,927.86155063275,1342.08928092375,131.75116775,6097.530508299999,5335.095907365001,363.4252218,0.8749601006674477,0.0562494524001908,0,0,0,0,0,0,0,0,0,0
2013-09-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.8462925,%,production,OP,3876.2149424075,222.540111875,2560.765966355875,257.087176397375,903.3211875085,1315.4489760516249,137.115587,6392.962884,5558.586045756001,399.4658331,0.8694851114602532,0.0588104564269244,0,0,0,0,0,0,0,0,0,0
2013-09-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.236424791666666,%,production,OP,3813.77073513125,222.808019375,2534.341831557875,337.801068149,866.369569194125,1279.428903573375,143.493477125,7276.3038004,6242.185053801,514.0661713000001,0.8578785637644554,0.0659873886821092,0,0,0,0,0,0,0,0,0,0
2013-09-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.228139166666669,%,production,OP,3809.32575554525,222.861240125,2532.937226155,359.01355853625,864.01508575625,1276.38852939025,143.310431375,7237.369876500001,6206.99289581,516.7078915000001,0.8576310181360673,0.0666369240752758,0,0,0,0,0,0,0,0,0,0
2013-09-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.202685625,%,production,OP,3810.1301242067498,222.8814425,2533.428883823625,374.71320893275,864.498766334875,1276.7012403831252,144.58810325,7172.962222100001,6126.540712005,513.6258846,0.8541158481399831,0.0668210495307142,0,0,0,0,0,0,0,0,0,0
2013-09-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.942059166666668,%,production,OP,3813.38030530749,222.89138523404256,2534.7794489420426,380.95776743361705,866.2286758992766,1278.6008563654468,144.7174189361702,6977.915214000001,5978.098195731001,495.8886204,0.8567169437279725,0.0663502322763078,0,0,0,0,0,0,0,0,0,0
2013-09-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.165071666666666,%,production,OP,3812.955827041751,222.91252325,2534.749491073125,380.74438451925,865.962804079875,1278.206335968625,143.121413375,7038.108695700001,6023.776700740002,509.4117119,0.8558800327167845,0.0674939164638821,0,0,0,0,0,0,0,0,0,0
2013-09-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.16986875,%,production,OP,3813.354128584375,222.929153375,2535.00866491425,392.91992576475,864.773607301625,1278.345463670125,143.82887075,6935.0187098,5950.381100289001,507.2731765,0.8580194732395473,0.0681608816544543,0,0,0,0,0,0,0,0,0,0
2013-09-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,18.64181,8.324741458333333,%,production,OP,3815.174011723444,222.9531060681232,2541.940044875034,245.39306743914207,862.8067515921201,1273.23396684841,143.4796862687593,5094.117119,4466.926385505,358.26757760000004,0.8768794044495546,0.0657084188911704,0,0,0,0,0,0,0,0,0,0
2013-09-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.139536875,%,production,OP,4453.092141491999,219.11675,4449.0914133,0.0,2.490012384,4.000728192,65.20272800000001,0.0,0.0,0.0,0.8408556468632431,0.09989882693479911,0,0,0,0,0,0,0,0,1,1
2013-09-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,6.35819,3.297575625,%,production,OP,3935.760942285004,221.25433812783515,2633.846709362267,0.0002965457150541,898.637361624145,1301.9142329227373,111.71354103625715,2070.2909615,1666.236185897,320.5916157,0.8048318892769315,0.1340892349784278,0,0,0,0,0,0,0,0,0,0
2013-09-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.072434166666667,%,production,OP,3822.598131557625,222.21775175,2554.6859038985,59.747808839875,856.8728526140001,1267.912227659125,130.3390175,6177.914280100001,5318.009949211,438.3368589,0.8608099284156656,0.0662515448236524,0,0,0,0,0,0,0,0,0,0
2013-09-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.5,9.401079791666668,%,production,OP,3798.980402482625,222.513036679056,2539.917641047261,125.35743575285902,849.9050935408824,1259.062761435363,135.435484519576,5959.4062807,5163.837976009,367.324904,0.866502086412952,0.0580591925397914,0,0,0,0,0,0,0,0,0,0
2013-09-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.964684166666666,%,production,OP,3783.9560711802505,222.677754875,2529.72989812575,166.19151733212502,841.07909068525,1254.2261730545,137.87718462499998,6553.98202,5690.345191456,383.8042062,0.868227159319549,0.0553208464035103,0,0,0,0,0,0,0,0,0,0
2013-09-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.97514,5.4178283333333335,%,production,OP,3767.491119278061,222.8009359553245,2542.285754797684,197.4432590834596,816.82952134854,1225.205364480377,143.8561388599544,2983.3197811,2644.353435296,179.25958500000002,0.8863794796818538,0.0566814502495972,0,0,0,0,0,0,0,0,0,0
2013-09-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,16.27486,6.765331458333334,%,production,OP,3902.6471376196937,221.57035751292975,2612.023705271937,16.31877792294373,892.9423419859852,1290.6234323477563,120.02757020344998,4042.2092946,3407.3059868290006,325.6863618,0.8429316095484792,0.0745636772075341,0,0,0,0,0,0,0,0,0,0
2013-09-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,9.80848,5.044405833333333,%,production,OP,3849.349101142448,222.21775452699907,2589.800867851064,76.63632760051631,853.4043582978617,1259.5482332913843,133.0665968986734,1949.0863228,1731.632300504,112.3360066,0.88843284171036,0.0544944163056081,0,0,0,0,0,0,0,0,0,0
2013-09-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,9.713605833333334,%,production,OP,3846.0380667653153,222.03279199670305,2572.110802468081,63.61140757362566,864.4747739080152,1273.9272642972342,130.40330632329275,6506.8713431,5605.010397229001,443.1800126,0.8613986817447454,0.0637664370978397,0,0,0,0,0,0,0,0,0,0
2013-09-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.239743541666666,%,production,OP,3790.04282049375,222.53532275,2534.957100883625,168.674311054,844.026232629,1255.0857196101251,143.98248425,6758.9669279,5824.721156426,400.2206103,0.861776839354314,0.0559030767338475,0,0,0,0,0,0,0,0,0,0
2013-09-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.353891458333331,%,production,OP,3784.072406764376,222.635187875,2531.4040324786247,193.026191254,841.527539116375,1252.66837428575,144.56744112500002,7186.2966193,6217.09996295,434.5629729,0.865132667395462,0.0570228289397665,0,0,0,0,0,0,0,0,0,0
2013-09-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.060066666666666,%,production,OP,3800.027595987125,222.611396375,2538.4733779826247,187.981697095,850.459396140625,1261.5542180045,143.280081875,6966.0274731,6036.701174646,419.1529384,0.8665916403513072,0.0567559511135715,0,0,0,0,0,0,0,0,0,0
2013-09-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.154590833333334,%,production,OP,3781.351663095376,222.6914465,2530.549541101625,205.269371575125,839.83024098625,1250.80212199375,144.567219875,7073.0171412,6127.5312893400005,425.191156,0.8663249596339039,0.056705700768379,0,0,0,0,0,0,0,0,0,0
2013-09-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,8.30848,4.5381785416666665,%,production,OP,3793.2333811445055,222.70798547165543,2539.660171633616,211.03082355241872,844.926594769797,1253.57320951089,144.72454728633394,1883.5465026,1749.497654087,112.7133952,0.9288316756034628,0.0564622849580944,0,0,0,0,0,0,0,0,0,0
2013-09-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,12.35819,5.838221666666667,%,production,OP,3828.5788212095854,221.6081014396769,2588.5385572456244,33.04797521894388,827.8094107188772,1240.0402639639606,126.92130751522514,2390.3164943,2105.053822921,130.1361689,0.8806590373872066,0.0516320622878818,0,0,0,0,0,0,0,0,0,0
2013-09-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.3539175,%,production,OP,3670.781158172875,217.415995625,2436.2131939083747,159.32601367225,821.49062100025,1234.5679642645,140.66535199999998,7287.373866,6337.934506205,446.5136119,0.8697144709118455,0.0577346920518221,0,0,0,0,0,0,0,0,0,0
2013-09-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.417456458333334,%,production,OP,3701.07527847075,220.149255875,2472.02359280625,210.7279220295,815.9878732369999,1229.0516856645,142.74857187499998,7516.008459500001,6523.509723235,435.0032596,0.867948693563468,0.0547104286810483,0,0,0,0,0,0,0,0,0,0
2013-10-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.429214166666666,%,production,OP,3746.6019270915,222.732431375,2517.409370247876,220.4884234505,816.15532565125,1229.192556843625,141.385343,7522.2353714,6519.71869019,525.9539122,0.8667262280808669,0.0653505892650598,0,0,0,0,0,0,0,0,0,0
2013-10-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.428322916666668,%,production,OP,3745.6168712982494,222.78112025,2516.83937997275,224.483552571375,815.751820870375,1228.7774913255,140.6374295,7856.287180499999,6817.856688294,463.8734875,0.8678217243912015,0.0557529482915028,0,0,0,0,0,0,0,0,0,0
2013-10-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.44692489361702,%,production,OP,3745.0255653874474,222.81362446808512,2516.822195412766,227.2830631251064,815.1219536885106,1228.2033699746808,139.51831885106384,7832.5745968,6824.781194670001,432.2986413,0.8713330604547663,0.0523055380096041,0,0,0,0,0,0,0,0,0,0
2013-10-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.451334583333333,%,production,OP,3745.618149445625,222.838870625,2516.91158472375,233.84207211050003,815.436139620125,1228.706564721875,140.946697625,7817.416154699999,6804.617560411,421.6688624,0.870443305787158,0.0511790886396775,0,0,0,0,0,0,0,0,0,0
2013-10-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.301252708333331,%,production,OP,3745.436864032125,222.86059025,2517.638282514625,240.068604818125,814.82168915475,1227.7985815175,145.20386675,7770.4941721,6704.874015437001,418.8384479,0.8628632705897761,0.0511443932411674,0,0,0,0,0,0,0,0,0,0
2013-10-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.39257875,%,production,OP,3723.16220296,222.95123525,2507.28647627575,252.494768706,802.6753881743749,1215.87572668425,141.697186625,7901.259322000001,6809.167506359001,414.8758676,0.8617825626099607,0.0498880619592182,0,0,0,0,0,0,0,0,0,0
2013-10-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.271919375,%,production,OP,3720.959391531957,222.9816969787234,2506.897732647319,253.4852764108085,800.9969651712765,1214.0616588846383,139.88976263829787,7869.1183929,6814.594669455,430.9777812,0.8659921390436246,0.05192443221861,0,0,0,0,0,0,0,0,0,0
2013-10-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.467845416666666,%,production,OP,3720.4208125273753,223.0005995,2507.99295637375,256.23173925175,799.3471679505,1212.427856153625,142.761881,7873.6470561,6814.406442104,434.0597881000001,0.8654701428132511,0.0522478460350388,0,0,0,0,0,0,0,0,0,0
2013-10-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.592363541666666,%,production,OP,3713.666420062,223.032958625,2506.49813431325,258.715786948,793.9403688675,1207.16828574875,145.628558,7906.1653738,6860.954395027001,427.1409971,0.8677979868424341,0.05125708549389,0,0,0,0,0,0,0,0,0,0
2013-10-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.672740416666668,%,production,OP,3703.217686136375,223.085965625,2502.472190660625,262.39202283125,787.62629061875,1200.74549547575,145.24874749999998,8000.5754219,6915.178704289,436.1983235,0.8643351683630229,0.0517020293139696,0,0,0,0,0,0,0,0,0,0
2013-10-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,12.30848,8.4386125,%,production,OP,3712.920253041848,223.09231331033888,2525.636837254306,270.5557433479559,775.1753382793049,1187.283415787542,146.43079914877222,4121.083512,3574.449755635,215.3001963,0.8673567874144551,0.0496497106305208,0,0,0,0,0,0,0,0,0,0
2013-10-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.19152,4.597335416666667,%,production,OP,3871.6337229676137,221.38483645385773,2607.212625051996,6.831725120922276,845.1079061516685,1264.421097915617,113.95926886677356,2280.7480041000003,2069.821759319,151.0812362,0.9075188296112382,0.0621265809688849,0,0,0,0,0,0,0,0,0,0
2013-10-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.39679875,%,production,OP,3693.0683227292498,222.562139,2508.459818587625,175.084341004625,771.514693021125,1184.6085041416252,143.563492625,7411.0944287,6439.9975206750005,434.24848240000006,0.8689671387448045,0.0553511156007728,0,0,0,0,0,0,0,0,0,0
2013-10-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,10.452423125,%,production,OP,3693.4881896095,222.851906375,2502.293751617875,234.78709741575,774.493555984125,1191.1944379916251,144.398288375,7441.2226186,6489.521796514,424.3734807,0.8721042400065899,0.0539531238754768,0,0,0,0,0,0,0,0,0,0
